date,ground_truth,pred,ags5
2018-10-01,6.4,6.330429008339412,03241
2018-11-01,6.3,6.150310562584151,03241
2018-12-01,6.2,6.1686133726323105,03241
2019-01-01,6.6,6.577252009308098,03241
2019-02-01,6.5,6.575354923663181,03241
2019-03-01,6.4,6.4862288094288445,03241
2019-04-01,6.3,6.371650963551616,03241
2019-05-01,6.5,6.111996515082645,03241
2019-06-01,6.4,6.12927029846635,03241
2019-07-01,6.6,6.551471348385924,03241
2019-08-01,6.6,6.557595228979036,03241
2019-09-01,6.4,6.404398411689049,03241
2019-10-01,6.3,6.199539141340165,03241
2019-11-01,6.2,6.020059818665515,03241
2019-12-01,6.2,6.070718081263155,03241
2018-01-01,4.2,4.2650452610308385,03251
2018-02-01,4.3,4.240747482033229,03251
2018-03-01,4.2,4.132559787364852,03251
